text;news_link;topic;outlet;label_bias;label_opinion;biased_words
Jeffrey Swanson described the Social Security gun ban as a method of punishing the “vulnerable” rather than the dangerous.;http://www.breitbart.com/big-government/2017/12/06/house-leaders-add-failed-2007-gun-controls-national-reciprocity/#disqus_thread;gun-control;Breitbart;;;
We need to be using common sense. It’s as simple as that.;https://www.breitbart.com/big-hollywood/2017/04/13/brady-campaign-proud-help-designated-survivor-frame-gun-control-message/;gun-control;Breitbart;;;
He was going to fiercely defend his way of life?—?which depends on loose gun laws.;https://www.breitbart.com/big-government/2017/05/09/shameless-ladd-everitt-uses-bob-owens-death-push-gun-control/;gun-control;Breitbart;;;
Gohmert supports national reciprocity, but he does not support the gun control.;http://www.breitbart.com/big-government/2017/12/07/gohmert-fix-nics-gun-control-expansion-cannot-support/;gun-control;Breitbart;;;
Collins sees the SAFE Act as an unnecessary burden on law-abiding citizens. ;http://feedproxy.google.com/~r/breitbart/~3/yk6RCuhne6w/;gun-control;Breitbart;;;
Ronald Turk’s much publicized criticism of the ongoing National Firearms Act regulation of silencers, import bans on “assault weapons,;https://www.breitbart.com/big-government/2017/02/09/brady-campaign-sessions-nra-deadly-combo-gun-control/;gun-control;Breitbart;;;
The study shows that Canadian-born children and youth are prone to accidental shootings while immigrants of the same age are prone to being shot intentionally.;http://feedproxy.google.com/~r/breitbart/~3/PbdOkPoOPbY/;gun-control;Breitbart;;;
Dangerous people carry guns by choosing to do so, laws against it notwithstanding.;http://www.breitbart.com/texas/2017/05/18/dallas-sheriff-joins-gabby-giffords-gun-control-group-comes-concealed-carry/;gun-control;Breitbart;;;
“It’s a nasty truth, but those who seek to inflict harm are not fazed by gun control laws.” ;http://feedproxy.google.com/~r/breitbart/~3/Mm8DK8lOifA/;gun-control;Breitbart;;;
Gabby Giffords’ gun control group–Americans for Responsible Solutions–is also lining up to fight National Reciprocity.;http://feedproxy.google.com/~r/breitbart/~3/TRmYHUvyoK0/;gun-control;Breitbart;;;
Stopping gun violence takes courage – the courage to do what’s right, the courage of new ideas.;http://feedproxy.google.com/~r/breitbart/~3/OBjud90Ypz0/;gun-control;Breitbart;;;
And it ties law enforcement's hands from doing anything about it — until shots are fired and it's too late.;http://feedproxy.google.com/~r/breitbart/~3/6kX9y3sswDI/;gun-control;Breitbart;;;
By that point in Obama’s presidency it was clear that every high-profile gun crime would be viewed as an opportunity to propose more gun control;http://feedproxy.google.com/~r/breitbart/~3/1PzWI571yck/;gun-control;Breitbart;;;
blood is on the hands of” Congress and President Donald Trump if they don’t unite and enact gun control legislation.;https://www.breitbart.com/big-hollywood/2017/10/03/celebrities-ramp-attacks-gun-owners-following-vegas-shooting-gun-control-now/;gun-control;Breitbart;;;
In reality, the number of people killed via actual “gun violence” ranges from about 10,500 to 12,000 a year. ;http://www.breitbart.com/2nd-amendment/2017/06/02/june-2-hollywood-wears-orange-touts-love-gun-control/#disqus_thread;gun-control;Breitbart;;;
Of course, there were many celebrities who did not bother trying to quantify “gun violence.”;http://feedproxy.google.com/~r/breitbart/~3/Sv9D7hEScPE/;gun-control;Breitbart;;;
Of course, they do not frame it as if Obama were denying rights. ;http://feedproxy.google.com/~r/breitbart/~3/g6VBGbhW5hw/;gun-control;Breitbart;;;
Schumer is especially worried about the danger his party faces by supporting gun control, yet Fitzpatrick and Trott are pushing more gun laws.;http://feedproxy.google.com/~r/breitbart/~3/fqtf1LUnN6s/;gun-control;Breitbart;;;
Our brave men and women in the military should not be stripped of their constitutional rights without due process of law.;http://www.breitbart.com/big-government/2017/04/21/gabby-giffords-gun-control-group-urges-opposition-to-repeal-of-gun-ban-for-military-vets/;gun-control;Breitbart;;;
Guns are not the problem.;http://feedproxy.google.com/~r/breitbart/~3/jyXbonJgpWc/;gun-control;Breitbart;;;
Mayor Pugh is now asking the FBI to step in and stop the bloodshed.;http://feedproxy.google.com/~r/breitbart/~3/RdDq15dnOYo/;gun-control;Breitbart;;;
Criminals have illegal guns, and they are getting these guns from somewhere.;http://www.breitbart.com/big-government/2017/05/02/gabby-giffords-gun-control-group-pushes-bullet-proof-posters-in-lieu-of-universal-background-checks/;gun-control;Breitbart;;;
Trump administration asked Obama’s pro-gun control Surgeon General, Dr. Vivek Murthy, to resign.;http://feedproxy.google.com/~r/breitbart/~3/rfovrSowjP0/;gun-control;Breitbart;;;
he wants to fund gun control in Minnesota to help with “gun violence prevention and outreach.” ;http://feedproxy.google.com/~r/breitbart/~3/Ubbqa8Em7ZY/;gun-control;Breitbart;;;
By that point in Obama’s presidency it was clear that every high-profile gun crime would be viewed as an opportunity to propose more gun control.;http://www.breitbart.com/big-government/2017/06/02/obama-drinks-orange-cup-support-gun-control-campaign/#disqus_thread;gun-control;Breitbart;;;
But even then, the rate of “killings per capita” was lower because the city “had some 100,000 more residents.”;http://feedproxy.google.com/~r/breitbart/~3/x24QMQwuQuw/;gun-control;Breitbart;;;
 Is universal background checks, closing the so-called gun show loophole.;http://feedproxy.google.com/~r/breitbart/~3/yayRJd91gas/;gun-control;Breitbart;;;
This error to report is a clear mistake and the Air Force is investigating how it happened.;http://feedproxy.google.com/~r/breitbart/~3/Fk-epFgp3Bs/;gun-control;Breitbart;;;
Gun Owners of America (GOA) is urging Congress to repeal a 20th century gun control regulation put in place.;http://www.breitbart.com/big-government/2017/05/19/gun-owners-america-urges-congress-repeal-chuck-schumer-gun-control-regulation/;gun-control;Breitbart;;;
The gun control lobby, funded by billionaires like Michael Bloomberg.;http://www.breitbart.com/big-government/2017/01/05/nra-ilas-chris-cox-attorney-general-sessions-will-free-doj-from-gun-control-lobby/;gun-control;Breitbart;;;
To begin with, Doug Jones is not only open to more gun control but is actually supportive of more gun control.;http://feedproxy.google.com/~r/breitbart/~3/huz-fQzzOvc/;gun-control;Breitbart;;;
Brady Campaign to Prevent Gun Violence responded by Tweeting that they did not need Trump’s prayers.;http://feedproxy.google.com/~r/breitbart/~3/CoaGpytRbFE/;gun-control;Breitbart;;;
Gun control reduces law-abiding citizens’ ability to defend themselves and places police officers at a marked disadvantage. ;http://feedproxy.google.com/~r/breitbart/~3/6f4KcanL_xQ/;gun-control;Breitbart;;;
This makes no sense, and the vast majority of Americans, and the vast majority of gun owners know we need common-sense gun safety measures.;http://www.breitbart.com/big-hollywood/2017/10/05/hillary-clinton-will-keep-fighting-gun-control/;gun-control;Breitbart;;;
Volsky and Glaze admit that gun control is impotent to stop determined attackers.;http://feedproxy.google.com/~r/breitbart/~3/XBGEu-1_CxI/;gun-control;Breitbart;;;
Celebrities took to Twitter to call for increased gun control measures .;https://www.breitbart.com/big-hollywood/2017/11/05/celebrities-call-gun-control-immediately-following-texas-church-shooting/;gun-control;Breitbart;;;
Casey called for Congress to “take action” but did not explain what gun control could have stopped the Sutherland attacker.;http://www.breitbart.com/big-government/2017/11/05/democrat-senators-push-gun-control-within-hours-texas-church-shooting/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29;gun-control;Breitbart;;;
“Security is up. I’m really trying to protect myself. I am not being an idiot.”;http://feedproxy.google.com/~r/breitbart/~3/Rebn_-fXQPM/;gun-control;Breitbart;;;
Giffords group has yet to file a suit to see how much political influence Michael Bloomberg achieved over Democrats;https://www.breitbart.com/big-government/2017/11/10/gabby-giffords-gun-control-group-sues-find-ties-trump-administration-nra/;gun-control;Breitbart;;;
Paxton pointed out that there were numerous laws already on the books, including “laws against murder,”;http://feedproxy.google.com/~r/breitbart/~3/iupN_otoS4Q/;gun-control;Breitbart;;;
No matter how many gun controls exist, more gun control is needed. ;http://feedproxy.google.com/~r/breitbart/~3/bfM99rEc8vo/;gun-control;Breitbart;;;
Manchin went full-blown gun control and explained the rejection of his gun control bill;http://feedproxy.google.com/~r/breitbart/~3/Rm9D7jgubXM/;gun-control;Breitbart;;;
Manchin noted that his bill would have done nothing to prevent the Sandy Hook attack;https://www.breitbart.com/big-government/2017/04/21/joe-manchin-trump-fortitude-make-senate-pass-gun-control/;gun-control;Breitbart;;;
He then quickly dismissed calls for more gun control and went on to praise Americans’ ability to use guns to stop attacks like the one in Texas. ;http://feedproxy.google.com/~r/breitbart/~3/0yo_u7bN2nc/;gun-control;Breitbart;;;
“local representative and tell them campus carry is almost as almost as ridiculous as student body armor.”;https://www.breitbart.com/big-government/2017/04/18/gun-controllers-advertise-bulletproof-hoodies-for-students-on-campus-carry-campuses/;gun-control;Breitbart;;;
gun control does not stop determined attackers from acquiring the guns they need to kill innocents.;http://feedproxy.google.com/~r/breitbart/~3/iixpXRyCA4c/;gun-control;Breitbart;;;
I do not think we should stand by idly while a State denies its citizens that right;http://feedproxy.google.com/~r/breitbart/~3/z8i5wH7qj7w/;gun-control;Breitbart;;;
They spend millions lobbying for laws that allow them to ‘shoot first’ and ‘stand their ground.;https://www.breitbart.com/big-government/2017/10/19/gun-control-groups-asking-underwriters-drop-nra-murder-insurance/;gun-control;Breitbart;;;
President Donald Trump dismissed another question about gun control ;http://www.breitbart.com/big-government/2017/11/07/donald-trump-gun-control-not-going-help-prevent-mass-shootings/#disqus_thread;gun-control;Breitbart;;;
 Democrat politicians and left-wing celebrities have increased their calls for more gun control.;https://www.breitbart.com/2nd-amendment/2017/10/03/steve-bannon-end-of-everything-for-trump-if-he-embraces-gun-control/;gun-control;Breitbart;;;
Bump stocks may have made Paddock less deadly. ;http://feedproxy.google.com/~r/breitbart/~3/icecpMPUYc0/;gun-control;Breitbart;;;
 Congress came up with its most dangerous idea yet: nearly anyone with a hidden loaded gun would be allowed into your community.;https://www.breitbart.com/big-government/2017/12/04/gabby-giffords-gun-control-group-launches-six-figure-ad-campaign-concealed-carry/;gun-control;Breitbart;;;
Strict gun control failed to protect innocents in Paris and Munich, and it has now failed to protect them in Quebec.;https://www.breitbart.com/2nd-amendment/2017/01/30/strict-gun-control-impotent-terrorist-opens-fire-quebec/;gun-control;Breitbart;;;
Crow stressed that the song’s purchasers could overpay if they wish.;https://www.breitbart.com/big-hollywood/2017/12/12/sheryl-crow-releases-gun-control-song-5th-anniversary-sandy-hook/;gun-control;Breitbart;;;
 “I had been through so many mass shootings as an American.” ;https://www.breitbart.com/big-government/2017/06/02/shannon-watts-to-women-run-for-congress-institute-gun-control/;gun-control;Breitbart;;;
Guns aren’t innocent, even if they are “harmless” and in plastic form. ;https://www.breitbart.com/big-government/2017/05/18/popsugar-magazine-moms-need-take-water-gun-control-seriously/;gun-control;Breitbart;;;
The universal background checks were not a hindrance, and the rest of the French gun laws were powerless to prevent the attack.;https://www.breitbart.com/london/2017/04/21/france-2015-to-present-strict-gun-control-a-paper-tiger/;gun-control;Breitbart;;;
